"","identifier","text","mehercules_bene_homo_puto_sit_curabo_potest","fuit_fecit_quicquid_illum_nemo_manu_summam","sibi_plus_sestertium_illius_die_male_mei","puer_iussit_quem_esset_es_quia_domini","nobis_pro_adhuc_omnium_nunc_interim_fit","homo_vos_oportet_homines_vinum_hodie_nostrum","deinde_mensam_ante_aliquot_ubi_fortunata_circa","sibi_illum_afferri_coepi_iussit_postquam_vix","vides_quia_nunquam_quare_nunc_ideo_assem","illum_hic_mea_meam_summam_ideo_longe","eius_subinde_puer_cocus_hic_idem_aliquid","ait_agamemnon_quemadmodum_c_statim_ita_quibus","altera_habebat_fuerunt_parte_positus_nunc_triclinium","triclinium_familia_habinnas_totum_vero_nobis_plane","unum_melius_valde_balneum_eius_dicebat_ceterum","pedes_trimalchionis_minus_scilicet_heu_sumus_supra","magis_suum_fuit_res_eum_ipsum_immo","statim_pueri_duo_dii_lana_aquam_servi","ecce_subito_ceterum_canem_ianuam_trimalchionis_cuius","nemo_quem_sua_suam_amat_fortunata_dixit"
"425","urn:cts:latinLit:phi0972.phi001:67.8","Ultimo etiam, ne mentiri videretur, stateram iussit afferri et circumlatum approbari pondus. ","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.744444444444444","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"426","urn:cts:latinLit:phi0972.phi001:67.9","Nec melior Scintilla, quae de cervice sua capsellam detraxit aureolam, quam Felicionem appellabat. Inde duo crotalia protulit et Fortunatae in vicem consideranda dedit et Domini inquit mei beneficio nemo habet meliora. ","0.264912280701754","0.0894736842105263","0.00175438596491228","0.264912280701754","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.352631578947368"
"427","urn:cts:latinLit:phi0972.phi001:67.10","Quid? inquit Habinnas excatarissasti me, ut tibi emerem fabam vitream. Plane si filiam haberem, auriculas illi praeciderem. Mulieres si non essent, omnia pro luto haberemus; nunc hoc est caldum meiere et frigidum potare. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"428","urn:cts:latinLit:phi0972.phi001:67.11","Interim mulieres sauciae inter se riserunt ebriaeque iunxerunt oscula, dum altera diligentiam matris familiae iactat, altera delicias et indiligentiam viri. ","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"429","urn:cts:latinLit:phi0972.phi001:67.12","Dumque sic cohaerent, Habinnas furtim consurrexit pedesque Fortunatae correptos super lectum immisit.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824"
"430","urn:cts:latinLit:phi0972.phi001:67.13","Au au illa proclamavit aberrante tunica super genua. Composita ergo in gremio Scintillae incensissimam rubore faciem sudario abscondit.","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3"
"431","urn:cts:latinLit:phi0972.phi001:68.1","Interposito deinde spatio cum secundas mensas Trimalchio iussisset afferri, sustulerunt servi omnes mensas et alias attulerunt, scobemque croco et minio tinctam sparserunt et, quod nunquam ante videram, ex lapide speculari pulverem tritum. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.121428571428571","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"432","urn:cts:latinLit:phi0972.phi001:68.2","Statim Trimalchio poteram quidem inquit hoc fericulo esse contentus; secundas enim mensas habetis. Sed si quid belli habes, affer. ","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"433","urn:cts:latinLit:phi0972.phi001:68.3","Interim puer Alexandrinus, qui caldam ministrabat, luscinias coepit imitari clamante Trimalchione subinde:Muta. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"434","urn:cts:latinLit:phi0972.phi001:68.4","Ecce alius ludus. Servus qui ad pedes Habinnae sedebat, iussus, credo, a domino suo proclamavit subito canora voce:","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.108510638297872","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.534042553191489","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.00212765957446809"
"435","urn:cts:latinLit:phi0972.phi001:68.4.1","Interea medium Aeneas iam classe tenebat.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"436","urn:cts:latinLit:phi0972.phi001:68.5","Nullus sonus unquam acidior percussit aures meas; nam praeter errantis barbariae aut adiectum aut deminutum clamorem miscebat Atellanicos versus, ut tune primum me etiam Vergilius offenderit. ","0.003125","0.159375","0.628125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125"
"437","urn:cts:latinLit:phi0972.phi001:68.6","Plausum tamen, cum aliquando desisset, adiecit Habinnas et nunquam inquit didicit, sed ego ad circulatores eum mittendo erudibam. ","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.744444444444444","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"438","urn:cts:latinLit:phi0972.phi001:68.7","Itaque parem non habet, sive muliones volet sive circulatores imitari. Desperatum valde ingeniosus est: idem sutor est, idem cocus idem pistor, omnis musae mancipium. ","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.853191489361702","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.108510638297872","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"439","urn:cts:latinLit:phi0972.phi001:68.8","Duo tamen vitia habet, quae si non haberet, esset omnium numerum: recutitus est et stertit. Nam quod strabonus est, non curo: sicut Venus spectat. Ideo nihil tacet, vix oculo mortuo unquam. Illum emi trecentis denariis.","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692","0.00192307692307692","0.482692307692308","0.386538461538462","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"440","urn:cts:latinLit:phi0972.phi001:69.1","Interpellavit loquentem Scintilla et plane inquit non omnia artificia servi nequam narras. Agaga est; at curabo, stigmam habeat. ","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125"
"441","urn:cts:latinLit:phi0972.phi001:69.2","Risit Trimalchio et adcognosco inquit Cappadocem: nihil sibi defraudit, et mehercules laudo illum; hoc enim nemo parentat. Tu autem, Scintilla, noli zelotypa esse. Crede mihi, et vos novimus. ","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.315625"
"442","urn:cts:latinLit:phi0972.phi001:69.3","Sic me salvum habeatis, ut ego sic solebam ipsumam meam debattuere, ut etiam dominus suspicaretur; et ideo me in vilicationem relegavit. Sed tace, lingua, dabo panem. ","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037"
"443","urn:cts:latinLit:phi0972.phi001:69.4","Tanquam laudatus esset nequissimus servus, lucernam de sinu fictilem protulit et amplius semihora tubicines imitatus est succinente Habinna et inferius labrum manu deprimente. ","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.959574468085106","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"444","urn:cts:latinLit:phi0972.phi001:69.5","Ultimo etiam in medium processit et modo harundinibus quassis choraulas imitatus est, modo lacernatus cum flagello mulionum fata egit, donec vocatum ad se Habinnas basiavit, potionemque illi porrexit et Tanto melior inquit Massa, done tibi caligas. ","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.543243243243243","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.137837837837838","0.0027027027027027"
"445","urn:cts:latinLit:phi0972.phi001:69.6","Nec ullus tot malorum finis fuisset, nisi epidipnis esset allata, turdi siliginei uvis passis nucibusque farsi. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"446","urn:cts:latinLit:phi0972.phi001:69.7","Insecuta sunt Cydonia etiam mala spinis confixa, ut echinos efficerent. Et haec quidem tolerabilia erant, si non fericulum longe monstrosius effecisset, ut vel fame perire mallemus. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909"
"447","urn:cts:latinLit:phi0972.phi001:69.8","Nam cum positus esset, ut nos putabamus, anser altilis circaque pisces et omnia genera avium, Amici inquit Trimalchio quicquid videtis hic positum, de uno corpore est factum. ","0.00175438596491228","0.17719298245614","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.352631578947368","0.440350877192982","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228"
"448","urn:cts:latinLit:phi0972.phi001:69.9","Ego, scilicet homo prudentissimus, statim intellexi quid esset, et respiciens Agamemnonem mirabor inquam nisi omnia ista de fimo facta sunt aut certe de luto. Vidi Romae Saturnalibus eiusmodi cenarum imaginem fieri.","0.162903225806452","0.00161290322580645","0.00161290322580645","0.162903225806452","0.082258064516129","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.566129032258064","0.00161290322580645","0.00161290322580645"
"449","urn:cts:latinLit:phi0972.phi001:70.1","Necdum finieram sermonem, cum Trimalchio ait: Ita crescam patrimonio, non corpore, ut ista cocus meus de porco fecit. ","0.00238095238095238","0.478571428571429","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.478571428571429","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"450","urn:cts:latinLit:phi0972.phi001:70.2","Non potest esse pretiosior homo. Volueris, de vulva faciet piscem, de lardo palumbum, de perna turturem, de colaepio gallinam. Et ideo ingenio meo impositum est illi nomen bellissimum; nam Daedalus vocatur. ","0.478571428571429","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.478571428571429","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"451","urn:cts:latinLit:phi0972.phi001:70.3","Et quia bonam mentem habet, attuli illi Roma munus cultros Norico ferro. Quos statim iussit afferri inspectosque miratus est. Etiam nobis potestatem fecit, ut mucronem ad buccam probaremus. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.716666666666667","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238"
"452","urn:cts:latinLit:phi0972.phi001:70.4","Subito intraverunt duo servi, tanquam qui rixam ad lacum fecissent; certe in collo adhuc amphoras habebant. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.716666666666667","0.121428571428571","0.121428571428571"
"453","urn:cts:latinLit:phi0972.phi001:70.5","Cum ergo Trimalchio ius inter litigantes diceret, neuter sententiam tulit decernentis, sed alterius amphoram fuste percussit. ","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647"
"454","urn:cts:latinLit:phi0972.phi001:70.6","Consternati nos insolentia ebriorum intentavimus oculos in proeliantes notavimusque ostrea pectinesque e gastris labentia, quae collecta puer lance circumtulit. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"455","urn:cts:latinLit:phi0972.phi001:70.7","Has lautitias aequavit ingeniosus cocus; in craticula enim argentea cochleas attulit et tremula taeterrimaque voce cantavit.","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.835714285714286","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"456","urn:cts:latinLit:phi0972.phi001:70.8","Pudet referre, quae secuntur: inaudito enim more pueri capillati attulerunt unguentum in argentea pelve pedesque recumbentium unxerunt, cum ante crura talosque corollis vinxissent. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"457","urn:cts:latinLit:phi0972.phi001:70.9","Hinc ex eodem unguento in vinarium atque lucernam aliquantum est infusum.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647"
"458","urn:cts:latinLit:phi0972.phi001:70.10","Iam coeperat Fortunata velle saltare, iam Scintilla frequentius plaudebat quam loquebatur, cum Trimalchio Permitto inquit Philargyre et Cario, etsi prasinianus es famosus, dic et Menophilae, contubernali tuae, discumbat. ","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.678378378378378"
"459","urn:cts:latinLit:phi0972.phi001:70.11","Quid multa? paene de lectis deiecti sumus, adeo totum triclinium familia occupaverat. ","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.948648648648649","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"460","urn:cts:latinLit:phi0972.phi001:70.12","Certe ego notavi super me positum cocum, qui de porco anserem fecerat, muria condimentisque fetentem. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"461","urn:cts:latinLit:phi0972.phi001:70.13","Nec contentus fuit recumbere, sed continuo Ephesum tragoedum coepit imitari et subinde dominum suum sponsione provocare si prasinus proximis circensibus primam palmam.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125"
"462","urn:cts:latinLit:phi0972.phi001:71.1","Diffusus hac contentione Trimalchio amici inquit et servi homines sunt et aeque unum lactem biberunt, etiam si illos malus fatus oppressit. Tamen me salvo cito aquam liberam gustabunt. Ad summam, omnes illos in testamento meo manu mitto. ","0.0012987012987013","0.455844155844156","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.131168831168831","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.390909090909091","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013"
"463","urn:cts:latinLit:phi0972.phi001:71.2","Philargyro etiam fundum lego et contubernalem suam, Carioni quoque insulam et vicesimam et lectum stratum. ","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824"
"464","urn:cts:latinLit:phi0972.phi001:71.3","Nam Fortunatam meam heredem facio, et commendo illam omnibus amicis meis. Et haec ideo omnia publico, ut familia mea iam nunc sic me amet tanquam mortuum. ","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.528070175438596","0.00175438596491228","0.264912280701754","0.00175438596491228","0.17719298245614","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228"
"465","urn:cts:latinLit:phi0972.phi001:71.4","Gratias agere omnes indulgentiae coeperant domini, cum ille oblitus nugarum exemplar testamenti iussit afferri et totum a primo ad ultimum ingemescente familia recitavit. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.24047619047619","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"466","urn:cts:latinLit:phi0972.phi001:71.5","Respiciens deinde Habinnam quid dicis inquit amice carissime? Aedificas monumentum meum, quemadmodum te iussi? ","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"467","urn:cts:latinLit:phi0972.phi001:71.6","Valde te rogo, ut secundum pedes statuae meae catellam ponas et coronas et unguenta et Petraitis omnes pugnas, ut mihi contingat tuo beneficio post mortem vivere; praeterea ut sint in fronte pedes centum, in agrum pedes ducenti. ","0.30609756097561","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.123170731707317","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.0621951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.489024390243902","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195"
"468","urn:cts:latinLit:phi0972.phi001:71.7","Omne genus enim poma volo sint circa cineres meos, et vinearum largiter. Valde enim falsum est vivo quidem domos cultas esse, non curari eas, ubi diutius nobis habitandum est. Et ideo ante omnia adici volo: hoc monumentum heredem non sequitur.' ","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.30609756097561","0.123170731707317","0.489024390243902","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.0621951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195"
"469","urn:cts:latinLit:phi0972.phi001:71.8","Ceterum erit mih icurae, ut testamento caveam, ne mortuus iniuriam accipiam. Praeponam enim unum ex libertis sepulcro meo custodiae causa, ne in monumentum meum populus cacatum currat. ","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.214893617021277","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.427659574468085","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"470","urn:cts:latinLit:phi0972.phi001:71.9","Te rogo, ut naves etiam  monumenti mei facias plenis velis euntes, et me in tribunali sedentem praetextatum cum anulis aureis quinque et nummos in publico de sacculo effundentem; scis enim, quod epulum dedi binos denarios. ","0.00212765957446809","0.00212765957446809","0.959574468085106","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"471","urn:cts:latinLit:phi0972.phi001:71.10","Faciatur, si tibi videtur, et triclinia. Facias et totum populum sibi suaviter facientem. ","0.0037037037037037","0.0037037037037037","0.92962962962963","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"472","urn:cts:latinLit:phi0972.phi001:71.11","Ad dexteram meam ponas statuam Fortunatae meae columbam tenentem: et catellam cingulo alligatam ducat: et cicaronem meum, et amphoras copiosas gypsatas, ne effluant vinum. Et urnam licet fractam sculpas, et super eam puerum plorantem. Horologium in medio, ut quisquis horas inspiciet, velit nolit, nomen meum legat. ","0.404838709677419","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.082258064516129","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.485483870967742","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
"473","urn:cts:latinLit:phi0972.phi001:71.12","Inscriptio quoque vide diligenter si haec satis idonea tibi videtur: C. Pompeius Trimalchio Maecenatianus hic requiescit. Huic seviratus absenti decretus est. Cum posset in omnibus decuriis Romae esse, tamen noluit. Pius, fortis, fidelis, ex parvo crevit, sestertium reliquit trecenties,nec unquam philosophum audivit. Vale: et tu.","0.00161290322580645","0.00161290322580645","0.404838709677419","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.566129032258065","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
