"","identifier","text","insequor_novus_perterreo_circumvenio_conspicio_cado_committo","collis_fodio_altitudo_natura_pedum_vallus_mons","consto_tres_frumentarius_centurio_eo_audio_egredior","potestas_sive_aeduorum_fides_interfacio_nuntius_fortuna","agger_turris_porta_vallus_clamor_eruptio_subsidium","jus_caesare_liber_pax_injuria_respondeo_regnum","auctoritas_senatus_quisquam_publicus_magistratus_gratia_frater","romanis_concilium_dis_ratio_exspecto_communis_liber","labienum_galliam_praeficio_hiberna_hiemo_crassus_deduco","ullus_prior_moror_fortuna_vereor_supero_enim","dimitto_concilium_littera_polliceor_evoco_remus_finitimus","pons_domus_traduco_occido_armo_occupo_confero","post_moveo_tertius_supra_dux_accedo_explorator","nitor_memoria_magnitudo_doceo_genus_gravis_publicus","tempestas_sero_commeatus_portus_tueor_insula_aestus"
"1161","urn:cts:latinLit:stoa0069.stoa001.hc:6.5.4","sum menapii propinquus eburonum finis  perpetuus palus silva munio  qui unus ex gallia de pax ad caesarem lego numquam mitto  cum hic sum hospitium ambiorigi scio  ito per treveros venio germanus in amicitia cognosco","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423","0.245528455284553","0.326829268292683","0.0016260162601626","0.0016260162601626","0.245528455284553","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"1162","urn:cts:latinLit:stoa0069.stoa001.hc:6.5.5","hic prior ille detraho auxilium existimo qui ipse bello lacesso  neo despero salus aut sui in menapios abdo aut cum transrhenanis congredior cogo","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1163","urn:cts:latinLit:stoa0069.stoa001.hc:6.5.6","hic ineo consilium totus exercitus impedimentum ad labienum in treveros mitto duo legio ad is proficiscor jubeo  ipse cum legio expedio quinque in menapios proficiscor","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1164","urn:cts:latinLit:stoa0069.stoa001.hc:6.5.7","ille nullus cogo manus locum praesidium fretus in silva palus confugio suus idem confero","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1165","urn:cts:latinLit:stoa0069.stoa001.hc:6.6.1","caesar partitus copia cum gaio fabio lego et marcus crassus quaestor celeriter efficio pons adeo tripartitus  aedificium vicus incendo  magnus pecus atque homo numerus potior","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.377443609022556","0.00150375939849624","0.00150375939849624","0.452631578947368","0.00150375939849624","0.00150375939849624","0.15187969924812"
"1166","urn:cts:latinLit:stoa0069.stoa001.hc:6.6.2","qui res cogo menapii lego ad is pax peto causa mitto","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1167","urn:cts:latinLit:stoa0069.stoa001.hc:6.6.3","ille obsidibus accipio hostis sui habeo numerus confirmo  si aut ambiorigem aut is lego finis suus recipio  hic confirmo res commis atrebatem cum equito custodio locum in menapiis relinquo  ipse in treveros proficiscor","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687"
"1168","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.1","dum hic ab caesare gero  treveri magnus cogo pedito equito copia labienum cum unus legio  qui in is finis hiemo  adorior paro","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1169","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.2","jam ab is non longus biduus via absum  cum duo venio legio mitto caesaris cognosco","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304"
"1170","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.3","pono castrum ab mille passus xv auxilium germanus exspecto constituo","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304"
"1171","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.4","labienus hostis cognosco consilium spero temeritas is sum aliqui dimico facultas praesidium quinque cohors impedimentum relinquo cum viginti quinque cohors magnus equito contra hostis proficiscor et mille passus intermitto spatium castra communio","0.00176991150442478","0.00176991150442478","0.709734513274336","0.00176991150442478","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1172","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.5","sum inter labienum atque hostis difficilis transeo flumen ripa praerumpo  hic neque ipse transeo habeo in animus neque hostis transeo existimo","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1173","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.6","augeo auxilium cottidie spes  loquor in concilium pale  quoniam germanus appropinquo dico  sui suus exercitus fortuna in dubius non devoco et posterus dies primus lux castra moveo  celeriter hic ad hostis defero","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.52781954887218","0.00150375939849624","0.452631578947368","0.00150375939849624","0.00150375939849624"
"1174","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.7","ut ex magnus gallus eques numerus nonnullus gallica res faveo natura cogo","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1175","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.8","labienus nox tribunus miles primus ordo convoco  quis sui sum consilium propono et  qui facilis hostis timor do suspicio  magnus strepitus et tumultus  qui populus romani fero consuetudo castra moveo jubeo  hic res fuga similis profectio efficio","0.00150375939849624","0.00150375939849624","0.678195488721805","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.302255639097744","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"1176","urn:cts:latinLit:stoa0069.stoa001.hc:6.7.9","hic quoque per explorator ante lux in tantus propinquitas castrum ad hostis defero","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038"
"1177","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.1","vix agmen novus extra munitio procedo  cum gallus cohorto inter sui  neo spero praeda ex manus dimitto   longus sum per terreo romanis germanus auxilium exspecto  neque suus patior dignitas ut tantus copia tam exiguus manus praesertim fugio atque impedio adorior non audeo   flumen transeo et iniquus locum committo proelium non dubito","0.000858369098712446","0.000858369098712446","0.687553648068669","0.258369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.000858369098712446","0.0437768240343348","0.000858369098712446","0.000858369098712446"
"1178","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.2","qui sum suspicor labienus  ut omnis citer flumen elices  idem utor simulatio iter placidus progredior","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1179","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.3","tum praemitto paulum impedimentum atque in tumulus quodam colloco  habeo   inquam   miles  qui peto facultas  hostis impedio atque iniquus locum teneo","0.86236559139785","0.0021505376344086","0.0021505376344086","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1180","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.4","praesto idem nos dux virtus  qui saepis numerus imperator praesto  atque ille adsum et hic cora cerno existimo","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.539784946236559","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.109677419354839","0.0021505376344086","0.324731182795699","0.0021505376344086","0.0021505376344086"
"1181","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.5","simul signum ad hostis converto acies dirigo jubeo  et paucus turma praesidium ad impedimentum dimitto reliquus equito ad latus dispono","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726"
"1182","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.6","celeriter noster clamor tollo pilum in hostis immitto  ille  ubi praeter spes qui fugo credo infestus signum ad sui eo video  impetus modus fero non possum atque primus concurro in fuga conicio proximus silva peto","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.621238938053097","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1183","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.7","qui labienus equito consector  magnus numerus interficio  complures capio  paucus post dies civitas recipio  nam germanus qui auxilium venio percipio treverorum fuga sui domus recipio","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1184","urn:cts:latinLit:stoa0069.stoa001.hc:6.8.8","cum hic propinquus indutiomari  qui defectio auctor sum  comito is ex civitas excedo  cingetorigi  qui ab initium permaneo in officium demonstro  principor atque imperium sum trado","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478","0.621238938053097","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478"
"1185","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.1","caesar  postquam ex menapiis in treveros venio  duo de causa rhenum transeo constituo  qui unus sum  qui auxilium contra sui treveris mitto","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1186","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.2","alter  neo ad is ambiorix recipio habeo","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"1187","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.3","hic constituo res paulum supra is locum qui ante exercitus traduco facio pons instituo","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1188","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.4","nosco atque instituo ratio magnus miles studium paucus dies opus efficio","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1189","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.5","firmus in treveris ad pons praesidium relinquo  neo quis ab hic subeo moveo orior  reliquus copia equito traduco","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.550684931506849","0.276712328767123","0.00273972602739726","0.00273972602739726"
"1190","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.6","ubii  qui ante obsideo do atque in deditio venio  purgo sui causa ad is lego mitto  qui doceo neque auxilium ex suus civitas in treveros mitto neque ab sui fides laedo","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1191","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.7","peto atque oro ut sui parco  neo communis odium germanus innocens pro noceo poena pendo  si amplus obsidum volo  do polliceor","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553"
"1192","urn:cts:latinLit:stoa0069.stoa001.hc:6.9.8","cognosco caesar causa reperio ab sueo auxilium mitto sum  ubiorum satisfactio accipio  adeo via in suebos perquiro","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1193","urn:cts:latinLit:stoa0069.stoa001.hc:6.10.1","interim paucus post dies fio ab ubiis certus suebos omnis in unus locum copia cogo atque is natio qui sub is sum imperium denuntio  ut auxilium pedito equito mitto","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1194","urn:cts:latinLit:stoa0069.stoa001.hc:6.10.2","hic cognosco res res frumentarius provideo  castrum idoneus locum deligo  ubiis impero ut pecus deduco suus omnis ex ager in oppidum confero  spero barbarus atque imperitus homo inopia cibaria adduco ad iniquus pugno condicio possum deduco","0.00122699386503067","0.00122699386503067","0.798773006134969","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.185276073619632","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"1195","urn:cts:latinLit:stoa0069.stoa001.hc:6.10.3","mando  ut creber explorator in suebos mitto quisque apud is gero cognosco","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1196","urn:cts:latinLit:stoa0069.stoa001.hc:6.10.4","ille impero facio et paucus dies intermitto refero  suebos omnis  posteaquam certus nuntius de exercitus romanorum venio  cum omnis suus socius copia  qui cogo  penitus ad extremus finis sui recipio","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"1197","urn:cts:latinLit:stoa0069.stoa001.hc:6.10.5","silva sum ibi infinitus magnitudo  qui appello bacenis  hic longus introrsum pertineo et pro nativus murus obicio cheruscos ab sueo suebosque ab cheruscis injurius incursio prohibeo  ad is initium silva suebos adventus romanorum exspecto constituo","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.753383458646617","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.15187969924812","0.0766917293233083"
"1198","urn:cts:latinLit:stoa0069.stoa001.hc:6.11.1","quoniam ad hic locum pervenio sum  non alienus sum video de galliae germaniaeque mos et qui differo hic natio inter sui propono","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317"
"1199","urn:cts:latinLit:stoa0069.stoa001.hc:6.11.2","in gallia non solus in omnis civitas atque in omnis pagus pars  sed paene etiam in singulus domus factio sum  is factio princeps sum","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1200","urn:cts:latinLit:stoa0069.stoa001.hc:6.11.3","qui superus auctoritas is judicium habeo existimo  qui ad arbitrium judicium superus omnis res consilium redeo","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1201","urn:cts:latinLit:stoa0069.stoa001.hc:6.11.4","ito is res causa antique instituo video  neo quis ex plebs contra potens auxilium egero  suus enim quisque opprimo et circumvenio non patior  neque  aliter si facio  ullus inter suus habeo auctoritas","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1202","urn:cts:latinLit:stoa0069.stoa001.hc:6.11.5","hic idem ratio sum in superus totus galliae  nam omnis civitas in pars divido sum duo","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1203","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.1","cum caesar in galliam venio  alter factio princeps sum aedui  alter sequani","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1204","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.2","hic cum per sui parvus valeo  qui superus auctoritas antique sum in aeduis magnus is sum clientela  germanus atque ariovistum sui adjungo is ad sui magnus jacio pollicitatio perduco","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.875728155339806","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1205","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.3","proelium vero complures facio sequor atque omnis nobilitas aeduorum interficio tantus possum antecedo","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1206","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.4","ut magnus pars cliens ab aeduis ad sui traduco obsideo ab is princeps filius accipio et publicus juro cogo nihil sui contra sequanos consilium ineo et pars finitimus ager per vis occupo possideo galliaeque totus principatus obtineo","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.678195488721805","0.227067669172932","0.0766917293233083","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"1207","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.5","qui necessitas adduco diviciacus auxilium peto causa romam ad senatus proficiscor inficio res redeo","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1208","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.6","advenio caesaris facio commutatio res  obsidibus aeduis reddo  vetus clientela restituo  novus per caesarem comparo  qui hic  qui sui ad is amicitia ad-grego","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.584466019417476","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.293203883495146","0.0990291262135923","0.00194174757281553","0.00194174757281553"
"1209","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.7","bonus condicio atque aequus imperium sui utor video  reliquus res is gratia dignitas amplifico sequani principatus dimitto  in is locum remus succedo  qui qui adaequo apud caesarem gratia intellego  is  qui propter vetus inimicitia nullus modus cum aeduis conjungo possum  sui remus in clientela dico","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.116763005780347","0.579190751445087","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.290173410404624","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"1210","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.8","hic ille diligens tueor  ito et novus et repo colligo auctoritas teneo","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762"
"1211","urn:cts:latinLit:stoa0069.stoa001.hc:6.12.9","is tum sto res sum  ut longus princeps habeo aedui  sequor locum dignitas remus obtineo","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.192452830188679","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1212","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.1","in omnis gallia is homo  qui aliquis sum numerus atque honor  genus sum duo  nam plebs paene servus habeo locum  qui nihil audeo per sui  nullus adhibeo consilium","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.48433734939759","0.00240963855421687"
"1213","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.2","pleo  cum aut aer alienus aut magnitudo tribuo aut injuria potens premo  sui in servitus dico nobilis  in hic idem omnis sum jus  qui domina in servus","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.489430894308943","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.489430894308943","0.0016260162601626"
"1214","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.3","sed de hic duo genus alter sum druidum  alter eques","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"1215","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.4","ille res divinus intersum  sacrificium publicus atque privo procuro  religio interpretor  ad hic magnus adulescens numerus disciplina causa concurro  magnus hic sum apud is honor","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.432258064516129","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.539784946236559","0.0021505376344086"
"1216","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.5","nam for de omnis controversia publicus privo constituo  et","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1217","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.6","si qui sum admitto facinus  si caedo facio  si de hereditas  de finis controversia sum  idem decerno  praemium poena constituo  si qui aut privo aut populus is decerno non sto  sacrificium interdico  hic poena apud is sum gravis","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.700699300699301","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0713286713286713","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.211188811188811","0.0013986013986014"
"1218","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.7","qui ito sum interdictum  hic numerus impius atque scelero habeo  hic omnis decedo  adeo sermo defugio  neo quis ex contagio incommodum accipio  neque hic peto jus reddo neque honor ullus communico","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.12289156626506","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687"
"1219","urn:cts:latinLit:stoa0069.stoa001.hc:6.13.8","hic autem omnis druidibus praesum unus  qui superus inter is habeo auctoritas","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767"
