"","identifier","text","eius_quem_fecit_suo_deinde_mea_manu","nunc_illum_quia_es_unquam_nemo_vides","iussit_mea_afferri_puerum_coepi_tota_fortunata","ita_plane_vinum_rogo_vos_bene_oportet","suum_mehercules_nemo_illum_puto_magis_potest","statim_fit_summam_puer_quem_esset_aquam","altera_habebat_pro_puer_omnium_nobis_factum","ceterum_mensam_ecce_factus_suam_hac_subito","homines_medio_amici_meo_quibus_volo_circa","fuit_illius_male_sestertium_sibi_quicquid_die","hic_c_illum_bene_erant_hanc_scio","minus_cocus_supra_puer_circa_voce_putes","triclinium_familia_eius_iussit_post_res_melius","nobis_pedes_servus_totum_cena_domini_sumus","homo_facere_potui_aliquis_panem_nostrum_plus"
"423","urn:cts:latinLit:phi0972.phi001:67.6","Eo deinde perventum est, ut Fortunata armillas suas crassissimis detraheret lacertis Scintillaeque miranti ostenderet. Ultimo etiam periscelides resolvit et reticulum aureum, quem ex obrussa esse dicebat. ","0.687671232876712","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726"
"424","urn:cts:latinLit:phi0972.phi001:67.7","Notavit haec Trimalchio iussitque afferri omnia et Videtis inquit mulieris compedes: sic nos barcalae despoliamur. Sex pondo et selibram debet habere. Et ipse nihilo minus habeo decem pondo armillam ex millesimis Mercurii factam.","0.12289156626506","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"425","urn:cts:latinLit:phi0972.phi001:67.8","Ultimo etiam, ne mentiri videretur, stateram iussit afferri et circumlatum approbari pondus. ","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"426","urn:cts:latinLit:phi0972.phi001:67.9","Nec melior Scintilla, quae de cervice sua capsellam detraxit aureolam, quam Felicionem appellabat. Inde duo crotalia protulit et Fortunatae in vicem consideranda dedit et Domini inquit mei beneficio nemo habet meliora. ","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.178761061946903","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478"
"427","urn:cts:latinLit:phi0972.phi001:67.10","Quid? inquit Habinnas excatarissasti me, ut tibi emerem fabam vitream. Plane si filiam haberem, auriculas illi praeciderem. Mulieres si non essent, omnia pro luto haberemus; nunc hoc est caldum meiere et frigidum potare. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.966265060240964","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"428","urn:cts:latinLit:phi0972.phi001:67.11","Interim mulieres sauciae inter se riserunt ebriaeque iunxerunt oscula, dum altera diligentiam matris familiae iactat, altera delicias et indiligentiam viri. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"429","urn:cts:latinLit:phi0972.phi001:67.12","Dumque sic cohaerent, Habinnas furtim consurrexit pedesque Fortunatae correptos super lectum immisit.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606"
"430","urn:cts:latinLit:phi0972.phi001:67.13","Au au illa proclamavit aberrante tunica super genua. Composita ergo in gremio Scintillae incensissimam rubore faciem sudario abscondit.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"431","urn:cts:latinLit:phi0972.phi001:68.1","Interposito deinde spatio cum secundas mensas Trimalchio iussisset afferri, sustulerunt servi omnes mensas et alias attulerunt, scobemque croco et minio tinctam sparserunt et, quod nunquam ante videram, ex lapide speculari pulverem tritum. ","0.00240963855421687","0.00240963855421687","0.966265060240964","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"432","urn:cts:latinLit:phi0972.phi001:68.2","Statim Trimalchio poteram quidem inquit hoc fericulo esse contentus; secundas enim mensas habetis. Sed si quid belli habes, affer. ","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"433","urn:cts:latinLit:phi0972.phi001:68.3","Interim puer Alexandrinus, qui caldam ministrabat, luscinias coepit imitari clamante Trimalchione subinde:Muta. ","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"434","urn:cts:latinLit:phi0972.phi001:68.4","Ecce alius ludus. Servus qui ad pedes Habinnae sedebat, iussus, credo, a domino suo proclamavit subito canora voce:","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.647311827956989","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.0021505376344086"
"435","urn:cts:latinLit:phi0972.phi001:68.4.1","Interea medium Aeneas iam classe tenebat.","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"436","urn:cts:latinLit:phi0972.phi001:68.5","Nullus sonus unquam acidior percussit aures meas; nam praeter errantis barbariae aut adiectum aut deminutum clamorem miscebat Atellanicos versus, ut tune primum me etiam Vergilius offenderit. ","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"437","urn:cts:latinLit:phi0972.phi001:68.6","Plausum tamen, cum aliquando desisset, adiecit Habinnas et nunquam inquit didicit, sed ego ad circulatores eum mittendo erudibam. ","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"438","urn:cts:latinLit:phi0972.phi001:68.7","Itaque parem non habet, sive muliones volet sive circulatores imitari. Desperatum valde ingeniosus est: idem sutor est, idem cocus idem pistor, omnis musae mancipium. ","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.96989247311828","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"439","urn:cts:latinLit:phi0972.phi001:68.8","Duo tamen vitia habet, quae si non haberet, esset omnium numerum: recutitus est et stertit. Nam quod strabonus est, non curo: sicut Venus spectat. Ideo nihil tacet, vix oculo mortuo unquam. Illum emi trecentis denariis.","0.196116504854369","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"440","urn:cts:latinLit:phi0972.phi001:69.1","Interpellavit loquentem Scintilla et plane inquit non omnia artificia servi nequam narras. Agaga est; at curabo, stigmam habeat. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"441","urn:cts:latinLit:phi0972.phi001:69.2","Risit Trimalchio et adcognosco inquit Cappadocem: nihil sibi defraudit, et mehercules laudo illum; hoc enim nemo parentat. Tu autem, Scintilla, noli zelotypa esse. Crede mihi, et vos novimus. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"442","urn:cts:latinLit:phi0972.phi001:69.3","Sic me salvum habeatis, ut ego sic solebam ipsumam meam debattuere, ut etiam dominus suspicaretur; et ideo me in vilicationem relegavit. Sed tace, lingua, dabo panem. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"443","urn:cts:latinLit:phi0972.phi001:69.4","Tanquam laudatus esset nequissimus servus, lucernam de sinu fictilem protulit et amplius semihora tubicines imitatus est succinente Habinna et inferius labrum manu deprimente. ","0.96989247311828","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"444","urn:cts:latinLit:phi0972.phi001:69.5","Ultimo etiam in medium processit et modo harundinibus quassis choraulas imitatus est, modo lacernatus cum flagello mulionum fata egit, donec vocatum ad se Habinnas basiavit, potionemque illi porrexit et Tanto melior inquit Massa, done tibi caligas. ","0.00273972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"445","urn:cts:latinLit:phi0972.phi001:69.6","Nec ullus tot malorum finis fuisset, nisi epidipnis esset allata, turdi siliginei uvis passis nucibusque farsi. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"446","urn:cts:latinLit:phi0972.phi001:69.7","Insecuta sunt Cydonia etiam mala spinis confixa, ut echinos efficerent. Et haec quidem tolerabilia erant, si non fericulum longe monstrosius effecisset, ut vel fame perire mallemus. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"447","urn:cts:latinLit:phi0972.phi001:69.8","Nam cum positus esset, ut nos putabamus, anser altilis circaque pisces et omnia genera avium, Amici inquit Trimalchio quicquid videtis hic positum, de uno corpore est factum. ","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.444247787610619","0.00176991150442478","0.00176991150442478","0.267256637168142","0.267256637168142","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"448","urn:cts:latinLit:phi0972.phi001:69.9","Ego, scilicet homo prudentissimus, statim intellexi quid esset, et respiciens Agamemnonem mirabor inquam nisi omnia ista de fimo facta sunt aut certe de luto. Vidi Romae Saturnalibus eiusmodi cenarum imaginem fieri.","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.570731707317073","0.245528455284553","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423"
"449","urn:cts:latinLit:phi0972.phi001:70.1","Necdum finieram sermonem, cum Trimalchio ait: Ita crescam patrimonio, non corpore, ut ista cocus meus de porco fecit. ","0.12289156626506","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747"
"450","urn:cts:latinLit:phi0972.phi001:70.2","Non potest esse pretiosior homo. Volueris, de vulva faciet piscem, de lardo palumbum, de perna turturem, de colaepio gallinam. Et ideo ingenio meo impositum est illi nomen bellissimum; nam Daedalus vocatur. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.604819277108434","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"451","urn:cts:latinLit:phi0972.phi001:70.3","Et quia bonam mentem habet, attuli illi Roma munus cultros Norico ferro. Quos statim iussit afferri inspectosque miratus est. Etiam nobis potestatem fecit, ut mucronem ad buccam probaremus. ","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"452","urn:cts:latinLit:phi0972.phi001:70.4","Subito intraverunt duo servi, tanquam qui rixam ad lacum fecissent; certe in collo adhuc amphoras habebant. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506"
"453","urn:cts:latinLit:phi0972.phi001:70.5","Cum ergo Trimalchio ius inter litigantes diceret, neuter sententiam tulit decernentis, sed alterius amphoram fuste percussit. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"454","urn:cts:latinLit:phi0972.phi001:70.6","Consternati nos insolentia ebriorum intentavimus oculos in proeliantes notavimusque ostrea pectinesque e gastris labentia, quae collecta puer lance circumtulit. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"455","urn:cts:latinLit:phi0972.phi001:70.7","Has lautitias aequavit ingeniosus cocus; in craticula enim argentea cochleas attulit et tremula taeterrimaque voce cantavit.","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.966265060240964","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"456","urn:cts:latinLit:phi0972.phi001:70.8","Pudet referre, quae secuntur: inaudito enim more pueri capillati attulerunt unguentum in argentea pelve pedesque recumbentium unxerunt, cum ante crura talosque corollis vinxissent. ","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"457","urn:cts:latinLit:phi0972.phi001:70.9","Hinc ex eodem unguento in vinarium atque lucernam aliquantum est infusum.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"458","urn:cts:latinLit:phi0972.phi001:70.10","Iam coeperat Fortunata velle saltare, iam Scintilla frequentius plaudebat quam loquebatur, cum Trimalchio Permitto inquit Philargyre et Cario, etsi prasinianus es famosus, dic et Menophilae, contubernali tuae, discumbat. ","0.276712328767123","0.276712328767123","0.413698630136986","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"459","urn:cts:latinLit:phi0972.phi001:70.11","Quid multa? paene de lectis deiecti sumus, adeo totum triclinium familia occupaverat. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.276712328767123","0.550684931506849","0.00273972602739726"
"460","urn:cts:latinLit:phi0972.phi001:70.12","Certe ego notavi super me positum cocum, qui de porco anserem fecerat, muria condimentisque fetentem. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465"
"461","urn:cts:latinLit:phi0972.phi001:70.13","Nec contentus fuit recumbere, sed continuo Ephesum tragoedum coepit imitari et subinde dominum suum sponsione provocare si prasinus proximis circensibus primam palmam.","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.161904761904762","0.00317460317460317"
"462","urn:cts:latinLit:phi0972.phi001:71.1","Diffusus hac contentione Trimalchio amici inquit et servi homines sunt et aeque unum lactem biberunt, etiam si illos malus fatus oppressit. Tamen me salvo cito aquam liberam gustabunt. Ad summam, omnes illos in testamento meo manu mitto. ","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.13202614379085","0.00130718954248366","0.197385620915033","0.00130718954248366","0.328104575163399","0.328104575163399","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"463","urn:cts:latinLit:phi0972.phi001:71.2","Philargyro etiam fundum lego et contubernalem suam, Carioni quoque insulam et vicesimam et lectum stratum. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"464","urn:cts:latinLit:phi0972.phi001:71.3","Nam Fortunatam meam heredem facio, et commendo illam omnibus amicis meis. Et haec ideo omnia publico, ut familia mea iam nunc sic me amet tanquam mortuum. ","0.444247787610619","0.267256637168142","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.267256637168142","0.00176991150442478","0.00176991150442478"
"465","urn:cts:latinLit:phi0972.phi001:71.4","Gratias agere omnes indulgentiae coeperant domini, cum ille oblitus nugarum exemplar testamenti iussit afferri et totum a primo ad ultimum ingemescente familia recitavit. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.725301204819277","0.00240963855421687"
"466","urn:cts:latinLit:phi0972.phi001:71.5","Respiciens deinde Habinnam quid dicis inquit amice carissime? Aedificas monumentum meum, quemadmodum te iussi? ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"467","urn:cts:latinLit:phi0972.phi001:71.6","Valde te rogo, ut secundum pedes statuae meae catellam ponas et coronas et unguenta et Petraitis omnes pugnas, ut mihi contingat tuo beneficio post mortem vivere; praeterea ut sint in fronte pedes centum, in agrum pedes ducenti. ","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.369325153374233","0.00122699386503067","0.123926380368098","0.430674846625767","0.00122699386503067"
"468","urn:cts:latinLit:phi0972.phi001:71.7","Omne genus enim poma volo sint circa cineres meos, et vinearum largiter. Valde enim falsum est vivo quidem domos cultas esse, non curari eas, ubi diutius nobis habitandum est. Et ideo ante omnia adici volo: hoc monumentum heredem non sequitur.' ","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.123926380368098","0.00122699386503067","0.798773006134969","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"469","urn:cts:latinLit:phi0972.phi001:71.8","Ceterum erit mih icurae, ut testamento caveam, ne mortuus iniuriam accipiam. Praeponam enim unum ex libertis sepulcro meo custodiae causa, ne in monumentum meum populus cacatum currat. ","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.109677419354839","0.647311827956989","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"470","urn:cts:latinLit:phi0972.phi001:71.9","Te rogo, ut naves etiam  monumenti mei facias plenis velis euntes, et me in tribunali sedentem praetextatum cum anulis aureis quinque et nummos in publico de sacculo effundentem; scis enim, quod epulum dedi binos denarios. ","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.754838709677419","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"471","urn:cts:latinLit:phi0972.phi001:71.10","Faciatur, si tibi videtur, et triclinia. Facias et totum populum sibi suaviter facientem. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"472","urn:cts:latinLit:phi0972.phi001:71.11","Ad dexteram meam ponas statuam Fortunatae meae columbam tenentem: et catellam cingulo alligatam ducat: et cicaronem meum, et amphoras copiosas gypsatas, ne effluant vinum. Et urnam licet fractam sculpas, et super eam puerum plorantem. Horologium in medio, ut quisquis horas inspiciet, velit nolit, nomen meum legat. ","0.0016260162601626","0.0016260162601626","0.0829268292682927","0.245528455284553","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.652032520325203","0.0016260162601626"
"473","urn:cts:latinLit:phi0972.phi001:71.12","Inscriptio quoque vide diligenter si haec satis idonea tibi videtur: C. Pompeius Trimalchio Maecenatianus hic requiescit. Huic seviratus absenti decretus est. Cum posset in omnibus decuriis Romae esse, tamen noluit. Pius, fortis, fidelis, ex parvo crevit, sestertium reliquit trecenties,nec unquam philosophum audivit. Vale: et tu.","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.489430894308943","0.489430894308943","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"474","urn:cts:latinLit:phi0972.phi001:72.1","Haec ut dixit Trimalchio, flere coepit ubertim. Flebat et Fortunata, flebat et Habinnas, tota denique familia, tanquam in funus rogata, lamentatione triclinium implevit. ","0.161904761904762","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"475","urn:cts:latinLit:phi0972.phi001:72.2","Immo iam coeperam etiam ego plorare, cum Trimalchio Ergo inquit cum sciamus nos morituros esse, quare non vivamus? ","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"476","urn:cts:latinLit:phi0972.phi001:72.3","Sic vos felices videam, coniciamus nos in balneum, meo periculo, non paenitebit. Sic calet tanquam furnus. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606"
"477","urn:cts:latinLit:phi0972.phi001:72.4","Vero, vero, inquit Habinnas de una die duas facere, nihil malo nudisque consurrexit pedibus et Trimalchionem plaudentem subsequi coepit. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849","0.413698630136986"
"478","urn:cts:latinLit:phi0972.phi001:72.5","Ego respiciens ad Ascylton Quid cogitas? inquam ego enim si videro balneum, statim expirabo. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606"
"479","urn:cts:latinLit:phi0972.phi001:72.6","Assentemur ait ille et dum illi balneum petunt, nos in turba exeamus. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606"
